name,rank,artist,year,id,length,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo
Get Along,87,['Kenny Chesney'],2018,6n6OQfBpCgzF9oEg8zhBN7,199.625,0.632,0.804,7,-6.109,0.0503,0.101,0.17,0.35,92.456
Moonlight,88,['XXXTENTACION'],2018,0JP9xo3adEtGSdUEISiszL,135.09,0.921,0.537,9,-5.723,0.0804,0.556,0.102,0.711,128.009
What Lovers Do,89,"['Maroon 5', 'SZA']",2018,2j5hsQvApottzvTn4pFJWF,199.849,0.799,0.597,5,-5.131,0.0611,0.0788,0.1,0.419,110.001
X,90,"['Nicky Jam', 'J Balvin']",2018,5YUyW9opqNsMSEzzecZih1,172.854,0.594,0.749,9,-5.298,0.056,0.0338,0.3,0.694,179.968
Outside Today,91,['YoungBoy Never Broke Again'],2018,3sA7HKGzcKTVscdiTCrWpX,129.105,0.851,0.666,11,-5.334,0.0694,0.139,0.105,0.0585,134.068
Trip,92,['Ella Mai'],2018,6CTWathupIiDs7U4InHnDA,213.993,0.477,0.61,11,-5.628,0.144,0.225,0.107,0.358,79.882
Dura,93,['Daddy Yankee'],2018,1mlkjF2ua6aoEi7NEHzDtp,200.48,0.783,0.84,1,-3.416,0.051,0.174,0.412,0.838,95.002
Changes,94,['XXXTENTACION'],2018,7AFASza1mXqntmGtbxXprO,121.886,0.669,0.308,11,-10.068,0.029,0.883,0.0984,0.52,64.934
Mercy,95,['Brett Young'],2018,2VIPU72L6tIR4w8J8ap6Kp,217.12,0.638,0.367,4,-7.906,0.0266,0.84,0.0999,0.219,71.957
One Number Away,96,['Luke Combs'],2018,4gB7HrYHbJVJ5RFOjxmoq4,221.8,0.544,0.781,6,-6.16,0.0311,0.00585,0.191,0.527,144.075
Powerglide,97,"['Rae Sremmurd', 'Juicy J']",2018,1BuZAIO8WZpavWVbbq3Lci,332.3,0.713,0.831,1,-4.75,0.15,0.0168,0.118,0.584,173.948
IDGAF,98,['Dua Lipa'],2018,76cy1WJvNGJTj78UqeA5zr,217.946,0.836,0.544,7,-5.975,0.0943,0.0403,0.0824,0.51,97.028
Mi Gente,99,"['J Balvin', 'Willy William', 'Beyonce']",2018,4ipnJyDU3Lq15qBAYNqlqK,189.44,0.774,0.687,11,-4.818,0.0584,0.0179,0.128,0.308,104.959
Believer,100,['Imagine Dragons'],2018,0pqnGHJpmpxLKifKRmU6WP,204.346,0.776,0.78,10,-4.374,0.128,0.0622,0.081,0.666,124.949
Old Town Road,1,"['Lil Nas X', 'Billy Ray Cyrus']",2019,2YpeDb67231RjR0MgVLzsG,157.066,0.878,0.619,6,-5.56,0.102,0.0533,0.113,0.639,136.041
Sunflower (Spider-Man: Into The Spider-Verse),2,"['Post Malone', 'Swae Lee']",2019,3KkXRkHbMCARz0aVfEt68P,158.04,0.76,0.479,2,-5.574,0.0466,0.556,0.0703,0.913,89.911
Without Me,3,['Halsey'],2019,5p7ujcrUXASCNwRaWNHR1C,201.66,0.752,0.488,6,-7.05,0.0705,0.297,0.0936,0.533,136.041
Bad Guy,4,['Billie Eilish'],2019,2Fxmhks0bxGSBdJ92vM42m,194.087,0.701,0.425,7,-10.965,0.375,0.328,0.1,0.562,135.128
Wow.,5,['Post Malone'],2019,7xQAfvXzm3AkraOtGPWIZg,149.546,0.829,0.539,11,-7.359,0.208,0.136,0.103,0.388,99.96
Happier,6,"['Marshmello', 'Bastille']",2019,2dpaYNEQHiRxtZbfNsse99,214.289,0.687,0.792,5,-2.749,0.0452,0.191,0.167,0.671,100.015
7 Rings,7,['Ariana Grande'],2019,6ocbgoVGwYJhOv1GgI9NsF,178.626,0.778,0.317,1,-10.732,0.334,0.592,0.0881,0.327,140.048
Talk,8,['Khalid'],2019,6TqXcAFInzjp0bODyvrWEq,197.573,0.9,0.4,0,-8.575,0.127,0.0516,0.0599,0.346,135.984
Sicko Mode,9,['Travis Scott'],2019,2xLMifQCjDGFmkHkpNLD9h,312.82,0.834,0.73,8,-3.714,0.222,0.00513,0.124,0.446,155.008
Sucker,10,['Jonas Brothers'],2019,22vgEDb5hykfaTwLuskFGD,181.026,0.842,0.734,1,-5.065,0.0588,0.0427,0.106,0.952,137.958
High Hopes,11,['Panic! At The Disco'],2019,1rqqCSm0Qe4I9rUvWncaom,190.946,0.579,0.904,5,-2.729,0.0618,0.193,0.064,0.681,82.014
"Thank U, Next",12,['Ariana Grande'],2019,3e9HZxeyfWwjeyPAMmWSSQ,207.32,0.717,0.653,1,-5.634,0.0658,0.229,0.101,0.412,106.966
Truth Hurts,13,['Lizzo'],2019,3HWzoMvoF3TQfYg4UPszDq,173.325,0.715,0.624,4,-3.046,0.114,0.11,0.123,0.412,158.087
Dancing With A Stranger,14,"['Sam Smith', 'Normani']",2019,6Qs4SXO9dwPj5GKvVOv8Ki,171.029,0.741,0.52,8,-7.513,0.0656,0.45,0.222,0.347,102.998
Senorita,15,"['Shawn Mendes', 'Camila Cabello']",2019,0TK2YIli7K1leLovkQiNik,190.96,0.759,0.54,9,-6.039,0.0287,0.037,0.0945,0.75,116.947
I Don't Care,16,"['Ed Sheeran', 'Justin Bieber']",2019,3HVWdVOQ0ZA45FuZGSfvns,219.946,0.798,0.675,6,-5.041,0.0442,0.0912,0.0894,0.842,101.956
Eastside,17,"['benny blanco', 'Halsey', 'Khalid']",2019,0d2iYfpKoM0QCKvcLCkBao,173.799,0.56,0.68,6,-7.648,0.321,0.555,0.116,0.319,89.391
Going Bad,18,"['Meek Mill', 'Drake']",2019,2IRZnDFmlqMuOrYOLnZZyc,180.522,0.889,0.496,4,-6.365,0.0905,0.259,0.252,0.544,86.003
Shallow,19,"['Lady Gaga', 'Bradley Cooper']",2019,2VxeLyX666F8uXCJ0dZF8B,215.733,0.572,0.385,7,-6.362,0.0308,0.371,0.231,0.323,95.799
Better,20,['Khalid'],2019,6zeeWid2sgw4lap2jV61PZ,229.32,0.596,0.552,0,-10.278,0.097,0.0765,0.104,0.112,97.949
No Guidance,21,"['Chris Brown', 'Drake']",2019,6XHVuErjQ4XNm6nDPVCxVX,260.64,0.696,0.454,1,-6.756,0.153,0.123,0.155,0.136,92.928
Girls Like You,22,"['Maroon 5', 'Cardi B']",2019,6V1bu6o1Yo5ZXnsCJU8Ovk,235.545,0.851,0.541,0,-6.825,0.0505,0.568,0.13,0.448,124.959
Sweet But Psycho,23,['Ava Max'],2019,7DnAm9FOTWE3cUvso43HhI,187.436,0.72,0.706,1,-4.719,0.0473,0.0684,0.166,0.62,133.002
Suge,24,['DaBaby'],2019,2gwkD6igEhQbDQegRCcdoB,163.32,0.876,0.662,2,-6.482,0.426,0.0608,0.127,0.844,75.445
Middle Child,25,['J. Cole'],2019,2JvzF1RMd7lE3KmFlsyZD8,213.593,0.837,0.364,8,-11.713,0.276,0.149,0.271,0.463,123.984
Drip Too Hard,26,"['Lil Baby', 'Gunna']",2019,78QR3Wp35dqAhFEc2qAGjE,145.542,0.897,0.662,1,-6.903,0.292,0.0852,0.534,0.389,112.511
Someone You Loved,27,['Lewis Capaldi'],2019,7qEHsqek33rTcFNT9PFqLf,182.16,0.501,0.405,1,-5.679,0.0319,0.751,0.105,0.446,109.891
Ran$om,28,['Lil Tecca'],2019,0Qiewl0kMqadAdW9Bh6aIm,575.906,0.656,0.68,11,-3.327,0.0307,0.625,0.209,0.508,105.009
If I Can't Have You,29,['Shawn Mendes'],2019,6LsAAHotRLMOHfCsSfYCsz,190.8,0.692,0.809,2,-4.198,0.0602,0.524,0.147,0.864,123.911
Goodbyes,30,"['Post Malone', 'Young Thug']",2019,0t3ZvGKlmYmVsDzBJAXK8C,174.853,0.548,0.653,5,-3.875,0.081,0.456,0.103,0.163,150.068
ZEZE,31,"['Kodak Black', 'Travis Scott', 'Offset']",2019,0FZ4Dmg8jJJAPJnvBIzD9z,228.759,0.861,0.603,8,-5.788,0.176,0.0521,0.0924,0.504,98.043
Better Now,32,['Post Malone'],2019,7dt6x5M1jzdTEt8oCbisTK,231.266,0.68,0.578,10,-5.804,0.04,0.331,0.135,0.341,145.038
Youngblood,33,['5 Seconds Of Summer'],2019,2iUXsYOEPhVqEBwsqP70rE,203.417,0.596,0.854,7,-5.114,0.463,0.0169,0.124,0.152,120.274
Money In The Grave,34,"['Drake', 'Rick Ross']",2019,5ry2OE6R2zPQFDO85XkgRb,205.426,0.831,0.502,10,-4.045,0.046,0.101,0.122,0.101,100.541
Speechless,35,"['Dan', 'Shay']",2019,3GJ4hzg4lrGwU51Y3VARbF,213.386,0.616,0.438,1,-5.968,0.0298,0.356,0.24,0.386,135.929
"Break Up With Your Girlfriend, I'm Bored",36,['Ariana Grande'],2019,4kV4N9D1iKVxx1KLvtTpjS,190.44,0.726,0.554,5,-5.29,0.0917,0.0421,0.106,0.335,169.999
Please Me,37,"['Cardi B', 'Bruno Mars']",2019,0PG9fbaaHFHfre2gUVo7AN,200.889,0.747,0.57,1,-6.711,0.081,0.0642,0.0832,0.65,133.992
Money,38,['Cardi B'],2019,2GGMabyHXnJmjY6CXhhB2e,183.527,0.95,0.59,8,-6.508,0.29,0.00534,0.11,0.219,130.003
You Need To Calm Down,39,['Taylor Swift'],2019,6RRNNciQGZEXnqk8SQ9yv5,171.36,0.771,0.671,2,-5.617,0.0553,0.00929,0.0637,0.714,85.026
Panini,40,['Lil Nas X'],2019,1000nHvUdawXuUHgBod4Wv,114.893,0.703,0.594,5,-6.146,0.0752,0.342,0.123,0.475,153.848
Look Back At It,41,['A Boogie Wit da Hoodie'],2019,3Ol2xnObFdKV9pmRD2t9x8,179.449,0.791,0.587,3,-5.075,0.0413,0.407,0.148,0.536,96.057
A Lot,42,['21 Savage'],2019,2t8yVaLvJ0RenpXUIAC52d,288.624,0.837,0.636,1,-7.643,0.086,0.0395,0.342,0.274,145.972
ME!,43,"['Taylor Swift', 'Brendon Urie']",2019,1qrpoAMXodY6895hGKoUpA,231.124,0.632,0.773,6,-4.856,0.0346,0.0623,0.0885,0.474,130.033
MIA,44,"['Bad Bunny', 'Drake']",2019,116H0KvKr2Zl4RPuVBruDO,210.367,0.817,0.539,6,-6.349,0.0621,0.0141,0.099,0.158,97.062
Pop Out,45,"['Polo G', 'Lil Tjay']",2019,6uFn47ACjqYkc0jADwEdj1,166.56,0.772,0.639,1,-7.119,0.467,0.15,0.0698,0.261,168.112
Beautiful Crazy,46,['Luke Combs'],2019,2rxQMGVafnNaRaXlRMWPde,193.2,0.551,0.402,11,-7.431,0.0262,0.676,0.0928,0.382,103.313
Thotiana,47,['Blueface'],2019,5GBuCHuPKx6UC7VsSPK0t3,129.264,0.906,0.382,10,-12.89,0.269,0.18,0.113,0.391,104.025
Lucid Dreams,48,['Juice WRLD'],2019,285pBltuF7vW8TeWk8hdRR,239.835,0.511,0.566,6,-7.23,0.2,0.349,0.34,0.218,83.903
Mo Bamba,49,['Sheck Wes'],2019,1xzBco0xcoJEDXktl7Jxrr,183.906,0.729,0.625,4,-5.266,0.0315,0.194,0.248,0.261,146.034
Beautiful People,50,"['Ed Sheeran', 'Khalid']",2019,4evmHXcjt3bTUHD1cvny97,197.866,0.64,0.648,5,-8.113,0.187,0.124,0.0802,0.548,92.977
Wake Up In The Sky,51,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']",2019,0QIjsbm2fh1cJ45XO9eGqq,204.664,0.8,0.578,4,-5.144,0.0485,0.00381,0.359,0.367,143.01
Whiskey Glasses,52,['Morgan Wallen'],2019,6foY66mWZN0pSRjZ408c00,234.346,0.614,0.68,6,-4.58,0.0289,0.369,0.115,0.707,149.959
God's Country,53,['Blake Shelton'],2019,1dyxS3YzBbL0t8rEVwVQ1K,205.106,0.538,0.752,10,-5.106,0.0396,0.0608,0.118,0.217,139.984
Be Alright,54,['Dean Lewis'],2019,3EPXxR3ImUwfayaurPi3cm,196.373,0.553,0.586,11,-6.319,0.0362,0.697,0.0813,0.443,126.684
Pure Water,55,"['Mustard', 'Migos']",2019,3j84U36KvLeXNDPv4t5pI8,192.47,0.682,0.559,0,-5.545,0.127,0.174,0.344,0.137,202.015
The Git Up,56,['Blanco Brown'],2019,2KKijf6Ett4kmVNJze2roh,200.593,0.847,0.678,9,-8.635,0.109,0.0669,0.274,0.811,97.984
Taki Taki,57,"['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']",2019,4w8niZpiMy6qz1mntFA5uM,212.5,0.842,0.801,8,-4.167,0.228,0.157,0.0642,0.617,95.881
Close To Me,58,"['Ellie Goulding', 'Diplo', 'Swae Lee']",2019,5JEx7HbmvHQQswJCsoo9rA,182.623,0.575,0.758,1,-5.029,0.0618,0.0954,0.394,0.493,144.107
Envy Me,59,['Calboy'],2019,7rvyVWja33WG9R97oeJAjx,120.133,0.74,0.488,1,-7.664,0.27,0.234,0.241,0.584,149.042
You Say,60,['Lauren Daigle'],2019,6Up545NUflOiXo8cEraH49,274.693,0.494,0.632,5,-6.89,0.0342,0.682,0.0869,0.0797,147.873
"Hey Look Ma, I Made It",61,['Panic! At The Disco'],2019,22oEJW6r2rMb9z4IntfyEa,169.666,0.577,0.833,5,-3.337,0.0695,0.0137,0.121,0.58,107.936
Circles,62,['Post Malone'],2019,21jGcNKet2qwijlDFuPiPb,215.28,0.695,0.762,0,-3.497,0.0395,0.192,0.0863,0.553,120.042
Beer Never Broke My Heart,63,['Luke Combs'],2019,7aEtlGHoiPAfRB084NiDmx,186.733,0.538,0.863,1,-4.483,0.0481,0.0139,0.0874,0.637,77.001
The London,64,"['Young Thug', 'J. Cole', 'Travis Scott']",2019,7DcvwMAiqKJQD1rrdfxSDx,200.106,0.796,0.586,4,-6.946,0.147,0.0247,0.132,0.179,97.981
Con Calma,65,"['Daddy Yankee', 'Katy Perry', 'Snow']",2019,5w9c2J52mkdntKOmRLeM2m,193.226,0.737,0.86,8,-2.652,0.0593,0.11,0.0574,0.656,93.989
Murder On My Mind,66,['YNW Melly'],2019,7eBqSVxrzQZtK2mmgRG6lC,268.434,0.759,0.73,0,-7.985,0.0516,0.145,0.11,0.74,115.007
When The Party's Over,67,['Billie Eilish'],2019,43zdsphuZLzwA9k4DJhU0I,196.077,0.367,0.111,4,-14.084,0.0972,0.978,0.0897,0.198,82.642
Act Up,68,['City Girls'],2019,3A2yGHWIzmGEIolwonU69h,158.332,0.938,0.638,8,-4.713,0.189,0.0167,0.111,0.313,97.075
I Like It,69,"['Cardi B', 'Bad Bunny', 'J Balvin']",2019,58q2HKrzhC3ozto2nDdN4z,253.39,0.816,0.726,5,-3.998,0.129,0.099,0.372,0.65,136.048
Trampoline,70,['SHAED'],2019,0lsRatBUs9HNIZAmoGABzk,184.06,0.689,0.412,7,-7.523,0.0301,0.488,0.0659,0.537,126.754
Leave Me Alone,71,['Flipp Dinero'],2019,6V7g6qM8wheMivMWrzbPTM,195.637,0.792,0.743,7,-2.806,0.0851,0.107,0.183,0.742,150.024
Breathin,72,['Ariana Grande'],2019,4OafepJy2teCjYJbvFE60J,198.16,0.568,0.656,8,-5.413,0.0433,0.0211,0.213,0.364,100.049
Bury A Friend,73,['Billie Eilish'],2019,4SSnFejRGlZikf02HLewEF,193.143,0.905,0.389,8,-14.505,0.332,0.74,0.106,0.196,120.046
Close Friends,74,['Lil Baby'],2019,5nzhL67GpF9szXWg5y509A,203.881,0.676,0.578,10,-4.669,0.375,0.0509,0.0796,0.698,158.896
Baby Shark,75,['Pinkfong'],2019,5ygDXis42ncn6kYG14lEVG,80.927,0.829,0.886,8,-1.746,0.112,0.259,0.0559,0.777,115.056
My Type,76,['Saweetie'],2019,5KBARWIxeMGkvUax9VtVC9,126.446,0.899,0.811,2,-6.294,0.258,0.000677,0.0672,0.587,105.038
Worth It,77,['YK Osiris'],2019,0PQoUlzP7ILdcrzpajHXc0,189.253,0.749,0.535,5,-4.054,0.0638,0.517,0.0942,0.459,124.008
Only Human,78,['Jonas Brothers'],2019,0DiDStADDVh3SvAsoJAFMk,183,0.795,0.496,0,-5.883,0.0722,0.108,0.0645,0.874,94.01
Knockin' Boots,79,['Luke Bryan'],2019,6ERR6e7h6wCqGoz1TjiUJb,199.382,0.739,0.682,2,-3.728,0.205,0.129,0.328,0.634,131.983
Trip,80,['Ella Mai'],2019,6CTWathupIiDs7U4InHnDA,213.993,0.477,0.61,11,-5.628,0.144,0.225,0.107,0.358,79.882
Rumor,81,['Lee Brice'],2019,56eGOeSsqdg3FLxdo83TwV,198.44,0.655,0.56,9,-6.857,0.0486,0.749,0.115,0.599,140.975
Swervin,82,"['A Boogie Wit da Hoodie', '6ix9ine']",2019,1wJRveJZLSb1rjhnUHQiv6,189.486,0.581,0.662,9,-5.239,0.303,0.0153,0.111,0.434,93.023
How Do You Sleep?,83,['Sam Smith'],2019,6b2RcmUt1g9N9mQ3CbjX2Y,202.204,0.477,0.682,1,-4.931,0.0925,0.153,0.0763,0.345,110.567
Baby,84,"['Lil Baby', 'DaBaby']",2019,78QR3Wp35dqAhFEc2qAGjE,145.542,0.897,0.662,1,-6.903,0.292,0.0852,0.534,0.389,112.511
Look What God Gave Her,85,['Thomas Rhett'],2019,2KqJC0koTBUyDlsMt5ok1V,168.96,0.739,0.85,2,-3.966,0.0308,0.0272,0.181,0.883,113
Good As You,86,['Kane Brown'],2019,19kUPdKTp85q9RZNwaXM15,192.053,0.626,0.516,8,-6.05,0.0388,0.4,0.142,0.769,153.653
Clout,87,"['Offset', 'Cardi B']",2019,59ywHNwwchG4nZJMLyxSzd,205.803,0.919,0.622,1,-7.384,0.0997,0.228,0.122,0.424,140.022
Love Lies,88,"['Khalid', 'Normani']",2019,45Egmo7icyopuzJN0oMEdk,201.707,0.708,0.648,6,-5.626,0.0449,0.0956,0.134,0.338,143.955
One Thing Right,89,"['Marshmello', 'Kane Brown']",2019,4hPpVbbakQNv8YTHYaOJP4,181.823,0.659,0.625,4,-2.253,0.045,0.0644,0.582,0.442,88.042
Cash Shit,90,"['Megan Thee Stallion', 'DaBaby']",2019,2rMAtCaTj16NptyVfEIeAC,192.539,0.921,0.635,1,-4.904,0.416,0.0218,0.0946,0.549,130.028
Tequila,91,"['Dan', 'Shay']",2019,42fw0rxRO2xbesF6mJfd4Y,196.746,0.489,0.581,11,-5.731,0.0281,0.0312,0.132,0.494,86.016
Shotta Flow,92,['NLE Choppa'],2019,67XyC1GdSkKb9sbRRkUDXS,176.631,0.894,0.511,2,-4.768,0.42,0.0251,0.14,0.568,120.08
Hot Girl Summer,93,"['Megan Thee Stallion', 'Nicki Minaj', 'Ty Dolla $ign']",2019,5N1o6d8zGcSZSeMFkOUQOk,199.427,0.872,0.814,0,-4.568,0.155,0.00485,0.214,0.57,98.985
Talk You Out Of It,94,['Florida Georgia Line'],2019,4qQwGRtGT7l6ckQtdPEFd4,202.92,0.651,0.708,4,-4.791,0.0376,0.582,0.0796,0.558,119.964
Beautiful,95,"['Bazzi', 'Camila Cabello']",2019,4VUwkH455At9kENOfzTqmF,180,0.638,0.717,2,-4.722,0.0337,0.346,0.105,0.249,100.027
Eyes On You,96,['Chase Rice'],2019,5AnSllIrgGsCZzZJkVnApx,182.493,0.606,0.652,9,-6.982,0.0281,0.323,0.201,0.476,97.155
All To Myself,97,"['Dan', 'Shay']",2019,08tq1XcHwVt5PHXUo87i0D,169.92,0.646,0.781,1,-4.616,0.0313,0.208,0.125,0.565,94.975
Boyfriend,98,"['Ariana Grande', 'Social House']",2019,0Ryd8975WihbObpp5cPW1t,186.106,0.4,0.795,10,-3.731,0.461,0.119,0.159,0.702,190.097
Walk Me Home,99,['P!nk'],2019,6jfEZdUJ2Yla6h7gTJgKuo,177.39,0.652,0.453,1,-6.119,0.0445,0.0519,0.179,0.432,88.038
Robbery,100,['Juice WRLD'],2019,6Hj9jySrnFppAI0sEMCZpJ,240.05,0.685,0.692,2,-5.122,0.0457,0.328,0.153,0.578,159.966
Blinding Lights,1,['The Weeknd'],2020,0VjIjW4GlUZAMYd2vXMi3b,200.04,0.514,0.73,1,-5.934,0.0598,0.00146,0.0897,0.334,171.005
Circles,2,['Post Malone'],2020,21jGcNKet2qwijlDFuPiPb,215.28,0.695,0.762,0,-3.497,0.0395,0.192,0.0863,0.553,120.042
The Box,3,['Roddy Ricch'],2020,0nbXyq5TXYPCO7pr3N8S4I,196.652,0.896,0.586,10,-6.687,0.0559,0.104,0.79,0.642,116.971
Don't Start Now,4,['Dua Lipa'],2020,7cYNQkJoyHVhP8Drb2n6d5,267.253,0.726,0.588,4,-12.406,0.0569,0.00168,0.0809,0.673,114.988
Rockstar,5,"['DaBaby', 'Roddy Ricch']",2020,7ytR5pFWmSjzHJIeQkgog4,181.733,0.746,0.69,11,-7.956,0.164,0.247,0.101,0.497,89.977
Adore You,6,['Harry Styles'],2020,3jjujdWJ72nww5eGnfs2E7,207.133,0.676,0.771,8,-3.675,0.0483,0.0237,0.102,0.569,99.048
Life Is Good,7,"['Future', 'Drake']",2020,5yY9lUy8nbvjM1Uyo1Uqoc,237.735,0.676,0.609,2,-5.831,0.481,0.0706,0.152,0.508,142.037
Memories,8,['Maroon 5'],2020,2b8fOow8UzyDFAE27YhOZM,189.486,0.764,0.32,11,-7.209,0.0546,0.837,0.0822,0.575,91.019
The Bones,9,['Maren Morris'],2020,7yFhA2fUsL2oIMWlw5DaHQ,197.293,0.612,0.57,11,-6.642,0.0347,0.278,0.0963,0.334,77.004
Someone You Loved,10,['Lewis Capaldi'],2020,7qEHsqek33rTcFNT9PFqLf,182.16,0.501,0.405,1,-5.679,0.0319,0.751,0.105,0.446,109.891
Say So,11,['Doja Cat'],2020,3Dv1eDb0MEgF93GpLXlucZ,237.893,0.787,0.673,11,-4.577,0.158,0.256,0.0904,0.786,110.962
I Hope,12,"['Gabby Barrett', 'Charlie Puth']",2020,23T0OX7QOiIUFShSzbJ5Uo,210.772,0.466,0.536,6,-6.227,0.0429,0.0951,0.114,0.377,75.998
Whats Poppin,13,"['Jack Harlow', 'DaBaby', 'Tory Lanez', 'Lil Wayne']",2020,2MbdDtCv5LUVjYy9RuGTgC,227.478,0.904,0.723,11,-5.224,0.26,0.0631,0.185,0.835,145.013
Dance Monkey,14,['Tones And I'],2020,2XU0oxnq2qxCpomAAuJY8K,209.438,0.824,0.588,6,-6.4,0.0924,0.692,0.149,0.513,98.027
Savage,15,['Megan Thee Stallion'],2020,5v4GgrXPMghOnBBLmveLac,242,0.822,0.743,10,-4.772,0.28,0.016,0.127,0.636,84.459
Roxanne,16,['Arizona Zervas'],2020,696DnlkuDOXcMAnKlTgXXK,163.636,0.621,0.601,6,-5.616,0.148,0.0522,0.46,0.457,116.735
Intentions,17,"['Justin Bieber', 'Quavo']",2020,364dI1bYnvamSnBJ8JcNzN,212.868,0.811,0.553,9,-6.644,0.0552,0.317,0.105,0.86,148.014
Everything I Wanted,18,['Billie Eilish'],2020,3ZCTVFBt2Brf31RLEnCkWJ,245.425,0.704,0.225,6,-14.454,0.0994,0.902,0.106,0.243,120.006
Roses,19,['SAINt JHN'],2020,0zLCBJZSiELJf02ucPP9wb,176.867,0.769,0.719,8,-5.472,0.0474,0.0143,0.359,0.863,121.955
Watermelon Sugar,20,['Harry Styles'],2020,6UelLqGlWMcVH1E5c4H7lY,174,0.548,0.816,0,-4.209,0.0465,0.122,0.335,0.557,95.39
Before You Go,21,['Lewis Capaldi'],2020,2gMXnyrvIjhVBUZwvLZDMP,215.106,0.459,0.575,3,-4.858,0.0573,0.604,0.0885,0.183,111.881
Falling,22,['Trevor Daniel'],2020,4TnjEaWOeW0eKTKIEvJyCa,159.381,0.785,0.431,10,-8.756,0.0364,0.123,0.0887,0.236,127.085
"10,000 Hours",23,"['Dan', 'Shay', 'Justin Bieber']",2020,2wrJq5XKLnmhRXHIAf9xBa,167.693,0.654,0.63,10,-4.644,0.0259,0.153,0.111,0.43,89.991
WAP,24,"['Cardi B', 'Megan Thee Stallion']",2020,4Oun2ylbjFKMPTiaSbbCih,187.541,0.935,0.454,1,-7.509,0.375,0.0194,0.0824,0.357,133.073
Ballin',25,"['Mustard', 'Roddy Ricch']",2020,3QzAOrNlsabgbMwlZt7TAY,180.434,0.809,0.545,7,-6.678,0.0735,0.392,0.151,0.244,97.008
Hot Girl Bummer,26,['blackbear'],2020,2mt1IqcFyY1zmYZT8Q3xw9,188.343,0.782,0.559,6,-7.106,0.0767,0.125,0.385,0.685,129.992
Blueberry Faygo,27,['Lil Mosey'],2020,6wJYhPfqk3KGhHRG76WzOh,162.546,0.774,0.554,0,-7.909,0.0383,0.207,0.132,0.349,99.034
Heartless,28,['The Weeknd'],2020,6bnF93Rx87YqUBLSgjiMU8,198.266,0.537,0.746,10,-5.507,0.15,0.0236,0.156,0.252,170.062
BOP,29,['DaBaby'],2020,6Ozh9Ok6h4Oi1wUSLtBseN,159.714,0.769,0.787,11,-3.909,0.367,0.189,0.129,0.836,126.77
Lose You To Love Me,30,['Selena Gomez'],2020,4l0Mvzj72xxOpRrp6h8nHi,206.458,0.488,0.343,4,-8.985,0.0436,0.556,0.21,0.0978,102.819
Good As Hell,31,['Lizzo'],2020,6KgBpzTuTRPebChN0VTyzV,159.735,0.682,0.919,0,-3.18,0.0875,0.256,0.442,0.535,95.982
Toosie Slide,32,['Drake'],2020,127QTOFJsJQp5LbJbu3A1y,247.058,0.834,0.454,1,-9.75,0.201,0.321,0.114,0.837,81.618
Break My Heart,33,['Dua Lipa'],2020,017PF4Q3l4DBUiWoXk4OWT,221.82,0.73,0.729,4,-3.434,0.0883,0.167,0.349,0.467,113.013
Chasin' You,34,['Morgan Wallen'],2020,5MwynWK9s4hlyKHqhkNn4A,205.453,0.631,0.591,7,-5.785,0.0277,0.657,0.11,0.489,97.074
Savage Love (Laxed - Siren Beat),35,"['Jawsh 685', 'Jason Derulo']",2020,1xQ6trAsedVPCdbtDAmk0c,171.374,0.767,0.481,0,-8.52,0.0803,0.234,0.269,0.761,150.076
No Guidance,36,"['Chris Brown', 'Drake']",2020,6XHVuErjQ4XNm6nDPVCxVX,260.64,0.696,0.454,1,-6.756,0.153,0.123,0.155,0.136,92.928
My Oh My,37,"['Camila Cabello', 'DaBaby']",2020,3yOlyBJuViE2YSGn3nVE1K,170.746,0.724,0.491,8,-6.024,0.0296,0.018,0.0887,0.383,105.046
Dynamite,38,['BTS'],2020,4saklk6nie3yiGePpBwUoc,199.053,0.746,0.765,6,-4.41,0.0993,0.0112,0.0936,0.737,114.044
Go Crazy,39,"['Chris Brown', 'Young Thug']",2020,1IIKrJVP1C9N7iPtG6eOsK,176.96,0.755,0.578,0,-8.932,0.145,0.316,0.25,0.581,94.148
High Fashion,40,"['Roddy Ricch', 'Mustard']",2020,07KXEDMj78x68D884wgVEm,220.486,0.831,0.499,11,-8.442,0.114,0.269,0.3,0.511,97.956
Laugh Now Cry Later,41,"['Drake', 'Lil Durk']",2020,2SAqBLGA283SUiwJ3xOUVI,261.492,0.761,0.518,0,-8.871,0.134,0.244,0.107,0.522,133.976
Woah,42,['Lil Baby'],2020,598yNsG1JFrGd4n2kMoz7F,183.011,0.882,0.602,11,-5.554,0.245,0.0177,0.178,0.43,142.959
Death Bed,43,"['Powfu', 'beabadoobee']",2020,7eJMfftS33KTjuF7lTsMCx,173.333,0.726,0.431,8,-8.765,0.135,0.731,0.696,0.348,144.026
Senorita,44,"['Shawn Mendes', 'Camila Cabello']",2020,0TK2YIli7K1leLovkQiNik,190.96,0.759,0.54,9,-6.039,0.0287,0.037,0.0945,0.75,116.947
HIGHEST IN THE ROOM,45,['Travis Scott'],2020,3eekarcy7kvN4yt5ZFzltW,175.72,0.598,0.427,7,-8.764,0.0317,0.0546,0.21,0.0605,76.469
Bad Guy,46,['Billie Eilish'],2020,2Fxmhks0bxGSBdJ92vM42m,194.087,0.701,0.425,7,-10.965,0.375,0.328,0.1,0.562,135.128
